seed,banda,queda_prob,sample,target_class
7,Euclidiana (G),-0.003072500228881836,5,0
7,Euclidiana (H),0.0015515685081481934,5,0
7,Manhattan (P),0.0010730624198913574,5,0
7,Manhattan (G),-0.0028415918350219727,5,0
7,Manhattan (H),1.609325408935547e-05,5,0
12,Minkowski (P),-0.0030252933502197266,5,0
12,Minkowski (G),0.003176867961883545,5,0
12,Minkowski (H),0.03535735607147217,5,0
12,Euclidiana (P),0.01230764389038086,5,0
12,Euclidiana (G),-0.0001131892204284668,5,0
12,Euclidiana (H),0.004805803298950195,5,0
12,Manhattan (P),0.0015363097190856934,5,0
12,Manhattan (G),-0.0010007619857788086,5,0
12,Manhattan (H),-0.0005764961242675781,5,0
42,Minkowski (P),-0.0008080601692199707,5,0
42,Minkowski (G),0.0055596232414245605,5,0
42,Minkowski (H),0.11945706605911255,5,0
42,Euclidiana (P),0.0019806623458862305,5,0
42,Euclidiana (G),-0.0016091465950012207,5,0
42,Euclidiana (H),-0.0014616847038269043,5,0
42,Manhattan (P),-0.0004508495330810547,5,0
42,Manhattan (G),-6.365776062011719e-05,5,0
42,Manhattan (H),3.1828880310058594e-05,5,0
65,Minkowski (P),-0.0027077794075012207,5,0
65,Minkowski (G),0.008128523826599121,5,0
65,Minkowski (H),0.08566039800643921,5,0
65,Euclidiana (P),0.01955944299697876,5,0
65,Euclidiana (G),-0.0055086612701416016,5,0
65,Euclidiana (H),-0.0029469728469848633,5,0
65,Manhattan (P),-0.001885056495666504,5,0
65,Manhattan (G),0.0036329030990600586,5,0
65,Manhattan (H),-0.0009059309959411621,5,0
87,Minkowski (P),0.0005868077278137207,5,0
87,Minkowski (G),0.002527952194213867,5,0
87,Minkowski (H),0.02016669511795044,5,0
87,Euclidiana (P),0.007569551467895508,5,0
87,Euclidiana (G),0.0028853416442871094,5,0
87,Euclidiana (H),0.000863492488861084,5,0
87,Manhattan (P),0.0019210577011108398,5,0
87,Manhattan (G),0.00037550926208496094,5,0
87,Manhattan (H),0.00018638372421264648,5,0
93,Minkowski (P),-0.0010448098182678223,5,0
93,Minkowski (G),0.04219245910644531,5,0
93,Minkowski (H),0.04645860195159912,5,0
93,Euclidiana (P),0.0262906551361084,5,0
93,Euclidiana (G),-0.0055727362632751465,5,0
93,Euclidiana (H),0.0013304352760314941,5,0
93,Manhattan (P),0.001163184642791748,5,0
93,Manhattan (G),-0.00014960765838623047,5,0
93,Manhattan (H),-0.0006227493286132812,5,0
107,Minkowski (P),0.001741170883178711,5,0
