sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
4,orig,0,0.0,0.3036049027207373,121,0,0,True
5,orig,0,0.0,0.2208604491548169,121,0,0,True
6,orig,0,0.05263157894736842,0.32987749660103866,121,0,0,True
7,orig,0,0.02564102564102564,0.29365100163225566,121,0,0,True
8,orig,0,0.05263157894736842,0.30689599570928355,121,0,0,True
9,orig,0,0.0,0.2946928349217157,121,0,0,True
10,orig,0,0.0,0.34365430990418694,121,0,0,True
11,orig,0,0.17647058823529413,0.37952596335817507,121,0,0,True
12,orig,0,0.08108108108108109,0.34071832434841043,121,0,0,True
13,orig,0,0.14285714285714285,0.43174497137189966,121,0,0,True
14,orig,0,0.0,0.29644094024299744,121,0,0,True
15,orig,0,0.08108108108108109,0.3447226154986557,121,0,0,True
16,orig,0,0.02564102564102564,0.3382676706990971,121,0,0,True
17,orig,0,0.1111111111111111,0.3954118338474983,121,0,0,True
18,orig,0,0.02564102564102564,0.29372058368940884,121,0,0,True
19,orig,0,0.0,0.335576465605153,121,0,0,True
