seed,sample,target_class,grupo,prob_base,prob_oclusa,queda_prob
121,2,0,Manhattan (H),0.9960363507270813,0.993748664855957,0.0022876858711242676
7,3,0,Minkowski (P),0.8788370490074158,0.26884371042251587,0.6099933385848999
7,3,0,Minkowski (G),0.8788370490074158,0.3402864634990692,0.5385505855083466
7,3,0,Minkowski (H),0.8788370490074158,0.24229206144809723,0.6365449875593185
7,3,0,Euclidiana (P),0.8788370490074158,0.1975993663072586,0.6812376827001572
7,3,0,Euclidiana (G),0.8788370490074158,0.21903249621391296,0.6598045527935028
7,3,0,Euclidiana (H),0.8788370490074158,0.4439554810523987,0.4348815679550171
7,3,0,Manhattan (P),0.8788370490074158,0.5132827162742615,0.3655543327331543
7,3,0,Manhattan (G),0.8788370490074158,0.8060882091522217,0.07274883985519409
7,3,0,Manhattan (H),0.8788370490074158,0.8672021627426147,0.011634886264801025
12,3,0,Minkowski (P),0.9861035943031311,0.30191919207572937,0.6841844022274017
12,3,0,Minkowski (G),0.9861035943031311,0.6511622667312622,0.3349413275718689
12,3,0,Minkowski (H),0.9861035943031311,0.5199203491210938,0.46618324518203735
12,3,0,Euclidiana (P),0.9861035943031311,0.5112571716308594,0.47484642267227173
12,3,0,Euclidiana (G),0.9861035943031311,0.4796003997325897,0.5065031945705414
12,3,0,Euclidiana (H),0.9861035943031311,0.43497562408447266,0.5511279702186584
12,3,0,Manhattan (P),0.9861035943031311,0.9052924513816833,0.08081114292144775
12,3,0,Manhattan (G),0.9861035943031311,0.9419906735420227,0.0441129207611084
12,3,0,Manhattan (H),0.9861035943031311,0.9573308825492859,0.028772711753845215
42,3,0,Minkowski (P),0.925023078918457,0.43173620104789734,0.4932868778705597
42,3,0,Minkowski (G),0.925023078918457,0.5092747211456299,0.41574835777282715
42,3,0,Minkowski (H),0.925023078918457,0.647506833076477,0.27751624584198
42,3,0,Euclidiana (P),0.925023078918457,0.723908007144928,0.20111507177352905
42,3,0,Euclidiana (G),0.925023078918457,0.7052242755889893,0.21979880332946777
42,3,0,Euclidiana (H),0.925023078918457,0.631020188331604,0.294002890586853
42,3,0,Manhattan (P),0.925023078918457,0.7788864374160767,0.14613664150238037
42,3,0,Manhattan (G),0.925023078918457,0.8526819348335266,0.07234114408493042
42,3,0,Manhattan (H),0.925023078918457,0.8413462042808533,0.08367687463760376
65,3,0,Minkowski (P),0.9592669010162354,0.21787787973880768,0.7413890212774277
65,3,0,Minkowski (G),0.9592669010162354,0.5591210722923279,0.40014582872390747
65,3,0,Minkowski (H),0.9592669010162354,0.45645982027053833,0.502807080745697
65,3,0,Euclidiana (P),0.9592669010162354,0.4692957401275635,0.4899711608886719
65,3,0,Euclidiana (G),0.9592669010162354,0.7567084431648254,0.2025584578514099
65,3,0,Euclidiana (H),0.9592669010162354,0.6942708492279053,0.2649960517883301
65,3,0,Manhattan (P),0.9592669010162354,0.8668882250785828,0.09237867593765259
65,3,0,Manhattan (G),0.9592669010162354,0.9068244695663452,0.05244243144989014
65,3,0,Manhattan (H),0.9592669010162354,0.8973978161811829,0.06186908483505249
87,3,0,Minkowski (P),0.9315516948699951,0.4906844198703766,0.44086727499961853
87,3,0,Minkowski (G),0.9315516948699951,0.50189208984375,0.4296596050262451
87,3,0,Minkowski (H),0.9315516948699951,0.45626509189605713,0.475286602973938
87,3,0,Euclidiana (P),0.9315516948699951,0.4743814170360565,0.4571702778339386
87,3,0,Euclidiana (G),0.9315516948699951,0.44464853405952454,0.4869031608104706
87,3,0,Euclidiana (H),0.9315516948699951,0.4850080907344818,0.4465436041355133
87,3,0,Manhattan (P),0.9315516948699951,0.43158021569252014,0.499971479177475
87,3,0,Manhattan (G),0.9315516948699951,0.6595792174339294,0.2719724774360657
87,3,0,Manhattan (H),0.9315516948699951,0.8417826890945435,0.08976900577545166
93,3,0,Minkowski (P),0.9916879534721375,0.6634804010391235,0.3282075524330139
93,3,0,Minkowski (G),0.9916879534721375,0.5574241876602173,0.43426376581192017
93,3,0,Minkowski (H),0.9916879534721375,0.49612006545066833,0.4955678880214691
93,3,0,Euclidiana (P),0.9916879534721375,0.20879045128822327,0.7828975021839142
93,3,0,Euclidiana (G),0.9916879534721375,0.45981505513191223,0.5318728983402252
93,3,0,Euclidiana (H),0.9916879534721375,0.8589604496955872,0.1327275037765503
93,3,0,Manhattan (P),0.9916879534721375,0.9443709254264832,0.0473170280456543
93,3,0,Manhattan (G),0.9916879534721375,0.9542860984802246,0.03740185499191284
93,3,0,Manhattan (H),0.9916879534721375,0.9814173579216003,0.01027059555053711
107,3,0,Minkowski (P),0.9976418018341064,0.33363524079322815,0.6640065610408783
107,3,0,Minkowski (G),0.9976418018341064,0.5253907442092896,0.4722510576248169
107,3,0,Minkowski (H),0.9976418018341064,0.6448118090629578,0.3528299927711487
107,3,0,Euclidiana (P),0.9976418018341064,0.5196292996406555,0.4780125021934509
107,3,0,Euclidiana (G),0.9976418018341064,0.950690746307373,0.0469510555267334
107,3,0,Euclidiana (H),0.9976418018341064,0.9001510739326477,0.09749072790145874
