seed,sample,target_class,grupo,prob_base,prob_oclusa,queda_prob
87,2,0,Minkowski (P),0.2310722917318344,0.41056394577026367,-0.17949165403842926
87,2,0,Minkowski (G),0.2310722917318344,0.6998825669288635,-0.4688102751970291
87,2,0,Minkowski (H),0.2310722917318344,0.07578941434621811,0.1552828773856163
87,2,0,Euclidiana (P),0.2310722917318344,0.07369527220726013,0.15737701952457428
87,2,0,Euclidiana (G),0.2310722917318344,0.10155637562274933,0.12951591610908508
87,2,0,Euclidiana (H),0.2310722917318344,0.07518051564693451,0.1558917760848999
87,2,0,Manhattan (P),0.2310722917318344,0.28960686922073364,-0.05853457748889923
87,2,0,Manhattan (G),0.2310722917318344,0.058214470744132996,0.17285782098770142
87,2,0,Manhattan (H),0.2310722917318344,0.11205123364925385,0.11902105808258057
93,2,0,Minkowski (P),0.31410810351371765,0.43402963876724243,-0.11992153525352478
93,2,0,Minkowski (G),0.31410810351371765,0.08118240535259247,0.23292569816112518
93,2,0,Minkowski (H),0.31410810351371765,0.17309437692165375,0.1410137265920639
93,2,0,Euclidiana (P),0.31410810351371765,0.12465202063322067,0.18945608288049698
93,2,0,Euclidiana (G),0.31410810351371765,0.1916397213935852,0.12246838212013245
93,2,0,Euclidiana (H),0.31410810351371765,0.15400438010692596,0.1601037234067917
93,2,0,Manhattan (P),0.31410810351371765,0.16701045632362366,0.147097647190094
93,2,0,Manhattan (G),0.31410810351371765,0.10665524005889893,0.20745286345481873
93,2,0,Manhattan (H),0.31410810351371765,0.15521587431430817,0.15889222919940948
107,2,0,Minkowski (P),0.3999491035938263,0.12375102192163467,0.2761980816721916
107,2,0,Minkowski (G),0.3999491035938263,0.006200644187629223,0.39374845940619707
107,2,0,Minkowski (H),0.3999491035938263,0.0965881422162056,0.3033609613776207
107,2,0,Euclidiana (P),0.3999491035938263,0.06775227189064026,0.33219683170318604
107,2,0,Euclidiana (G),0.3999491035938263,0.05976259708404541,0.3401865065097809
107,2,0,Euclidiana (H),0.3999491035938263,0.10907948017120361,0.2908696234226227
107,2,0,Manhattan (P),0.3999491035938263,0.038956280797719955,0.36099282279610634
107,2,0,Manhattan (G),0.3999491035938263,0.03861919417977333,0.36132990941405296
107,2,0,Manhattan (H),0.3999491035938263,0.014758304692804813,0.3851907989010215
121,2,0,Minkowski (P),0.6561776995658875,0.05428839474916458,0.6018893048167229
121,2,0,Minkowski (G),0.6561776995658875,0.026830550283193588,0.6293471492826939
121,2,0,Minkowski (H),0.6561776995658875,0.07277625799179077,0.5834014415740967
121,2,0,Euclidiana (P),0.6561776995658875,0.04579119384288788,0.6103865057229996
121,2,0,Euclidiana (G),0.6561776995658875,0.03049694187939167,0.6256807576864958
121,2,0,Euclidiana (H),0.6561776995658875,0.07298516482114792,0.5831925347447395
121,2,0,Manhattan (P),0.6561776995658875,0.0711202323436737,0.5850574672222137
121,2,0,Manhattan (G),0.6561776995658875,0.022873487323522568,0.6333042122423649
121,2,0,Manhattan (H),0.6561776995658875,0.15562015771865845,0.500557541847229
7,3,0,Minkowski (P),0.8017732501029968,0.011099062860012054,0.7906741872429848
7,3,0,Minkowski (G),0.8017732501029968,0.26304274797439575,0.5387305021286011
7,3,0,Minkowski (H),0.8017732501029968,0.34800514578819275,0.4537681043148041
7,3,0,Euclidiana (P),0.8017732501029968,0.3686580955982208,0.433115154504776
7,3,0,Euclidiana (G),0.8017732501029968,0.38225558400154114,0.4195176661014557
7,3,0,Euclidiana (H),0.8017732501029968,0.4109981060028076,0.3907751441001892
7,3,0,Manhattan (P),0.8017732501029968,0.5785757899284363,0.22319746017456055
7,3,0,Manhattan (G),0.8017732501029968,0.1401684731245041,0.6616047769784927
7,3,0,Manhattan (H),0.8017732501029968,0.453856498003006,0.34791675209999084
12,3,0,Minkowski (P),0.08088303357362747,0.00021719411597587168,0.0806658394576516
12,3,0,Minkowski (G),0.08088303357362747,0.19278019666671753,-0.11189716309309006
12,3,0,Minkowski (H),0.08088303357362747,0.1105688139796257,-0.02968578040599823
12,3,0,Euclidiana (P),0.08088303357362747,0.06664440780878067,0.014238625764846802
12,3,0,Euclidiana (G),0.08088303357362747,0.28823381662368774,-0.20735078305006027
12,3,0,Euclidiana (H),0.08088303357362747,0.09729482978582382,-0.01641179621219635
12,3,0,Manhattan (P),0.08088303357362747,0.15574510395526886,-0.07486207038164139
12,3,0,Manhattan (G),0.08088303357362747,0.01566649042069912,0.06521654315292835
12,3,0,Manhattan (H),0.08088303357362747,0.3376280665397644,-0.25674503296613693
42,3,0,Minkowski (P),0.9727064967155457,0.2924765944480896,0.680229902267456
42,3,0,Minkowski (G),0.9727064967155457,0.06120454519987106,0.9115019515156746
42,3,0,Minkowski (H),0.9727064967155457,0.09024729579687119,0.8824592009186745
42,3,0,Euclidiana (P),0.9727064967155457,0.05421365424990654,0.9184928424656391
42,3,0,Euclidiana (G),0.9727064967155457,0.11058398336172104,0.8621225133538246
42,3,0,Euclidiana (H),0.9727064967155457,0.1673305630683899,0.8053759336471558
42,3,0,Manhattan (P),0.9727064967155457,0.04802080616354942,0.9246856905519962
42,3,0,Manhattan (G),0.9727064967155457,0.050045087933540344,0.9226614087820053
42,3,0,Manhattan (H),0.9727064967155457,0.038344353437423706,0.934362143278122
65,3,0,Minkowski (P),0.4151172637939453,0.08766250312328339,0.3274547606706619
65,3,0,Minkowski (G),0.4151172637939453,0.088101327419281,0.3270159363746643
65,3,0,Minkowski (H),0.4151172637939453,0.03811100497841835,0.37700625881552696
65,3,0,Euclidiana (P),0.4151172637939453,0.08220578730106354,0.3329114764928818
65,3,0,Euclidiana (G),0.4151172637939453,0.039401229470968246,0.37571603432297707
65,3,0,Euclidiana (H),0.4151172637939453,0.013201325200498104,0.4019159385934472
65,3,0,Manhattan (P),0.4151172637939453,0.10416464507579803,0.3109526187181473
65,3,0,Manhattan (G),0.4151172637939453,0.053748976439237595,0.3613682873547077
65,3,0,Manhattan (H),0.4151172637939453,0.04009855538606644,0.3750187084078789
87,3,0,Minkowski (P),0.12291696667671204,0.11905335634946823,0.003863610327243805
87,3,0,Minkowski (G),0.12291696667671204,0.07948506623506546,0.043431900441646576
87,3,0,Minkowski (H),0.12291696667671204,0.14241193234920502,-0.01949496567249298
87,3,0,Euclidiana (P),0.12291696667671204,0.1299048662185669,-0.006987899541854858
87,3,0,Euclidiana (G),0.12291696667671204,0.2686123251914978,-0.14569535851478577
87,3,0,Euclidiana (H),0.12291696667671204,0.1443634331226349,-0.02144646644592285
87,3,0,Manhattan (P),0.12291696667671204,0.3719725012779236,-0.24905553460121155
87,3,0,Manhattan (G),0.12291696667671204,0.04951932281255722,0.07339764386415482
87,3,0,Manhattan (H),0.12291696667671204,0.1799369603395462,-0.05701999366283417
93,3,0,Minkowski (P),0.2790337800979614,0.0004647231544367969,0.27856905694352463
93,3,0,Minkowski (G),0.2790337800979614,0.30626189708709717,-0.027228116989135742
93,3,0,Minkowski (H),0.2790337800979614,0.25047311186790466,0.028560668230056763
93,3,0,Euclidiana (P),0.2790337800979614,0.280508428812027,-0.0014746487140655518
93,3,0,Euclidiana (G),0.2790337800979614,0.24270416796207428,0.036329612135887146
93,3,0,Euclidiana (H),0.2790337800979614,0.22003304958343506,0.05900073051452637
93,3,0,Manhattan (P),0.2790337800979614,0.2627736032009125,0.01626017689704895
93,3,0,Manhattan (G),0.2790337800979614,0.16797994077205658,0.11105383932590485
93,3,0,Manhattan (H),0.2790337800979614,0.08469585329294205,0.19433792680501938
107,3,0,Minkowski (P),0.4189360737800598,0.09481651335954666,0.32411956042051315
107,3,0,Minkowski (G),0.4189360737800598,0.01359541155397892,0.4053406622260809
107,3,0,Minkowski (H),0.4189360737800598,0.024196190759539604,0.3947398830205202
107,3,0,Euclidiana (P),0.4189360737800598,0.1247018352150917,0.2942342385649681
107,3,0,Euclidiana (G),0.4189360737800598,0.030180852860212326,0.3887552209198475
107,3,0,Euclidiana (H),0.4189360737800598,0.04830373078584671,0.3706323429942131
107,3,0,Manhattan (P),0.4189360737800598,0.0557820126414299,0.3631540611386299
107,3,0,Manhattan (G),0.4189360737800598,0.10206174105405807,0.31687433272600174
107,3,0,Manhattan (H),0.4189360737800598,0.09376652538776398,0.32516954839229584
121,3,0,Minkowski (P),0.06373822689056396,0.123847596347332,-0.060109369456768036
121,3,0,Minkowski (G),0.06373822689056396,0.056226860731840134,0.007511366158723831
121,3,0,Minkowski (H),0.06373822689056396,0.041926633566617966,0.021811593323946
121,3,0,Euclidiana (P),0.06373822689056396,0.15428124368190765,-0.09054301679134369
121,3,0,Euclidiana (G),0.06373822689056396,0.10770532488822937,-0.043967097997665405
121,3,0,Euclidiana (H),0.06373822689056396,0.014903026632964611,0.048835200257599354
121,3,0,Manhattan (P),0.06373822689056396,0.04575187712907791,0.017986349761486053
121,3,0,Manhattan (G),0.06373822689056396,0.02962576597929001,0.034112460911273956
121,3,0,Manhattan (H),0.06373822689056396,0.041162215173244476,0.02257601171731949
7,4,0,Minkowski (P),0.9902893304824829,0.37425366044044495,0.616035670042038
