acertos,acc,f1_macro,recall_macro,specificity_macro,seed,cenario
27/43,0.627906976744186,0.6177777777777778,0.6320346320346321,0.6320346320346321,107,MobileNet_RecPlot + EffNet_RecPlot
34/43,0.7906976744186046,0.7831932773109244,0.7954545454545454,0.7954545454545454,107,EffNet_Original + EffNet_RecPlot
33/43,0.7674418604651163,0.7567873303167421,0.7727272727272727,0.7727272727272727,107,MobileNet_Original + MobileNet_Original
26/43,0.6046511627906976,0.5968008825151683,0.6082251082251082,0.6082251082251082,107,MobileNet_RecPlot + MobileNet_RecPlot
38/43,0.8837209302325582,0.8827059465357338,0.8863636363636364,0.8863636363636364,107,EffNet_Original + EffNet_Original
27/43,0.627906976744186,0.6177777777777778,0.6320346320346321,0.6320346320346321,107,EffNet_RecPlot + EffNet_RecPlot
28/43,0.6511627906976745,0.6098003629764065,0.6590909090909091,0.6590909090909091,121,MobileNet_Original + MobileNet_RecPlot
37/43,0.8604651162790697,0.8585526315789473,0.8636363636363636,0.8636363636363636,121,MobileNet_Original + EffNet_Original
30/43,0.6976744186046512,0.6721407624633431,0.7045454545454546,0.7045454545454546,121,MobileNet_Original + EffNet_RecPlot
34/43,0.7906976744186046,0.7831932773109244,0.7954545454545454,0.7954545454545454,121,MobileNet_RecPlot + EffNet_Original
26/43,0.6046511627906976,0.5968008825151683,0.6082251082251082,0.6082251082251082,121,MobileNet_RecPlot + EffNet_RecPlot
35/43,0.813953488372093,0.8088888888888889,0.8181818181818181,0.8181818181818181,121,EffNet_Original + EffNet_RecPlot
33/43,0.7674418604651163,0.7567873303167421,0.7727272727272727,0.7727272727272727,121,MobileNet_Original + MobileNet_Original
24/43,0.5581395348837209,0.5493656922228352,0.5616883116883117,0.5616883116883117,121,MobileNet_RecPlot + MobileNet_RecPlot
37/43,0.8604651162790697,0.8585526315789473,0.8636363636363636,0.8636363636363636,121,EffNet_Original + EffNet_Original
28/43,0.6511627906976745,0.6386554621848739,0.6558441558441558,0.6558441558441558,121,EffNet_RecPlot + EffNet_RecPlot
