seed,branch,amostra,metrica,valor
42,mobilenet_recplot,0,complexity,0.44271015473102826
42,mobilenet_recplot,1,faithfulness,0.15194262564182281
42,mobilenet_recplot,1,robustness,2.8660123348236084
42,mobilenet_recplot,1,complexity,0.4380805711056507
42,mobilenet_recplot,2,faithfulness,0.15521788597106934
42,mobilenet_recplot,2,robustness,1.506289005279541
42,mobilenet_recplot,2,complexity,0.6097726560738466
42,mobilenet_recplot,3,faithfulness,0.27575168013572693
42,mobilenet_recplot,3,robustness,1.9626891613006592
42,mobilenet_recplot,3,complexity,0.46642035563783385
42,mobilenet_recplot,4,faithfulness,0.38198116421699524
42,mobilenet_recplot,4,robustness,1.3095375299453735
42,mobilenet_recplot,4,complexity,0.5312034599972071
42,mobilenet_recplot,5,faithfulness,0.3224391043186188
42,mobilenet_recplot,5,robustness,2.413806676864624
42,mobilenet_recplot,5,complexity,0.5681580357957775
42,effnet_orig,0,faithfulness,-0.0453084371984005
42,effnet_orig,0,robustness,0.4712182581424713
42,effnet_orig,0,complexity,0.16906859586965722
42,effnet_orig,1,faithfulness,0.19845011830329895
42,effnet_orig,1,robustness,0.7861719727516174
42,effnet_orig,1,complexity,0.47677506756989446
42,effnet_orig,2,faithfulness,0.42189908027648926
42,effnet_orig,2,robustness,0.6679607033729553
42,effnet_orig,2,complexity,0.37607422484635183
42,effnet_orig,3,faithfulness,0.20391029119491577
42,effnet_orig,3,robustness,1.0568268299102783
42,effnet_orig,3,complexity,0.3747484282752397
42,effnet_orig,4,faithfulness,-0.07652102410793304
42,effnet_orig,4,robustness,1.6852924823760986
42,effnet_orig,4,complexity,0.4587909088840154
42,effnet_orig,5,faithfulness,-0.04120687395334244
42,effnet_orig,5,robustness,1.8656706809997559
42,effnet_orig,5,complexity,0.4407891528646814
42,effnet_recplot,0,faithfulness,0.10110983997583389
42,effnet_recplot,0,robustness,2.502492904663086
42,effnet_recplot,0,complexity,0.1769071109705139
42,effnet_recplot,1,faithfulness,0.08486920595169067
42,effnet_recplot,1,robustness,1.2660714387893677
42,effnet_recplot,1,complexity,0.19568806335814878
42,effnet_recplot,2,faithfulness,0.27272599935531616
42,effnet_recplot,2,robustness,1.379552960395813
42,effnet_recplot,2,complexity,0.44220732313205624
42,effnet_recplot,3,faithfulness,-0.10686085373163223
42,effnet_recplot,3,robustness,1.090306282043457
42,effnet_recplot,3,complexity,0.10179747867333847
42,effnet_recplot,4,faithfulness,0.047769419848918915
42,effnet_recplot,4,robustness,2.976203441619873
42,effnet_recplot,4,complexity,0.4524857778792343
42,effnet_recplot,5,faithfulness,0.28454041481018066
42,effnet_recplot,5,robustness,2.667281150817871
42,effnet_recplot,5,complexity,0.4419866917851226
65,mobilenet_orig,0,faithfulness,0.2624281644821167
65,mobilenet_orig,0,robustness,1.9439023733139038
65,mobilenet_orig,0,complexity,0.47020054456699273
65,mobilenet_orig,1,faithfulness,0.23569583892822266
65,mobilenet_orig,1,robustness,1.4658128023147583
65,mobilenet_orig,1,complexity,0.44514811953038524
65,mobilenet_orig,2,faithfulness,0.4748691916465759
65,mobilenet_orig,2,robustness,1.387017846107483
65,mobilenet_orig,2,complexity,0.5230768067373902
65,mobilenet_orig,3,faithfulness,0.18932880461215973
65,mobilenet_orig,3,robustness,1.0799299478530884
65,mobilenet_orig,3,complexity,0.46105488337545675
65,mobilenet_orig,4,faithfulness,-0.005282074213027954
65,mobilenet_orig,4,robustness,1.6550897359848022
65,mobilenet_orig,4,complexity,0.4032822853065386
65,mobilenet_orig,5,faithfulness,0.3206459581851959
65,mobilenet_orig,5,robustness,1.3115824460983276
65,mobilenet_orig,5,complexity,0.44598476163696527
65,mobilenet_recplot,0,faithfulness,0.05935920029878616
65,mobilenet_recplot,0,robustness,3.3700060844421387
65,mobilenet_recplot,0,complexity,0.4262864571435191
65,mobilenet_recplot,1,faithfulness,0.20027044415473938
65,mobilenet_recplot,1,robustness,4.233733654022217
65,mobilenet_recplot,1,complexity,0.46071988361653515
65,mobilenet_recplot,2,faithfulness,0.19737808406352997
65,mobilenet_recplot,2,robustness,1.6486433744430542
65,mobilenet_recplot,2,complexity,0.5130866258309352
65,mobilenet_recplot,3,faithfulness,0.14575380086898804
65,mobilenet_recplot,3,robustness,2.524972438812256
65,mobilenet_recplot,3,complexity,0.47793569492134863
65,mobilenet_recplot,4,faithfulness,-0.2365036904811859
65,mobilenet_recplot,4,robustness,1.3756474256515503
65,mobilenet_recplot,4,complexity,0.5241667563306478
65,mobilenet_recplot,5,faithfulness,0.09576265513896942
65,mobilenet_recplot,5,robustness,1.8071162700653076
65,mobilenet_recplot,5,complexity,0.5350151467770213
65,effnet_orig,0,faithfulness,0.0638008862733841
65,effnet_orig,0,robustness,1.0732311010360718
65,effnet_orig,0,complexity,0.38702931959737485
65,effnet_orig,1,faithfulness,-0.08849969506263733
65,effnet_orig,1,robustness,1.0060384273529053
65,effnet_orig,1,complexity,0.478125002943769
65,effnet_orig,2,faithfulness,-0.06105827912688255
65,effnet_orig,2,robustness,0.8505905866622925
65,effnet_orig,2,complexity,0.3432923595906574
65,effnet_orig,3,faithfulness,0.22188293933868408
65,effnet_orig,3,robustness,1.279327392578125
65,effnet_orig,3,complexity,0.47154214315935244
65,effnet_orig,4,faithfulness,0.3315797448158264
65,effnet_orig,4,robustness,1.3031160831451416
65,effnet_orig,4,complexity,0.3735634044765454
