sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
12,recplot,0,0.0,0.19294671191739338,42,0,0,True
13,recplot,0,0.0005982053838484546,0.4662837960710057,42,0,0,True
14,recplot,0,0.0,0.2265810034881975,42,0,0,True
15,recplot,0,0.0037003700370037006,0.40777616247287435,42,0,0,True
16,recplot,0,0.0,0.16299800321744556,42,0,0,True
17,recplot,0,0.0,0.375409842266094,42,0,0,True
18,recplot,0,0.0,0.27608015598233165,42,0,0,True
19,recplot,0,0.0,0.3347706266663508,42,0,0,True
0,recplot,0,0.0,0.31795255012614726,65,0,1,False
1,recplot,0,0.5012715033657442,0.7667458599761664,65,0,0,True
2,recplot,0,0.3289194915254237,0.5816075316832818,65,0,0,True
3,recplot,0,0.3938931297709924,0.44856128049696187,65,0,0,True
4,recplot,0,0.052510219054606434,0.3468431611318161,65,0,0,True
5,recplot,0,0.19916467780429595,0.5549001892951371,65,0,0,True
6,recplot,0,0.0,0.39077179609654716,65,0,0,True
7,recplot,0,0.18797348484848486,0.5288334746608856,65,0,0,True
8,recplot,0,0.4759947144325356,0.6331954058970897,65,0,0,True
9,recplot,0,0.1642691415313225,0.33690724775805925,65,0,0,True
10,recplot,0,0.009759533152228595,0.45197392490610677,65,0,0,True
11,recplot,0,0.09336235038084875,0.31671547268445605,65,0,0,True
12,recplot,0,0.008744597446979595,0.3699770505854347,65,0,1,False
13,recplot,0,0.0,0.3088701332182897,65,0,0,True
14,recplot,0,0.5071332031836612,0.5419337569812824,65,0,0,True
15,recplot,0,0.4462976276060388,0.44574475776234856,65,0,0,True
16,recplot,0,0.09551359021940836,0.38852703209795597,65,0,1,False
17,recplot,0,0.1315819145337693,0.2635176263209335,65,0,0,True
18,recplot,0,0.6613143519284886,0.7061662079376257,65,0,0,True
19,recplot,0,0.20610503545246966,0.5227415167286728,65,0,0,True
0,recplot,0,0.0,0.31785299543406187,87,0,1,False
1,recplot,0,0.24972004479283313,0.4458800768744947,87,0,1,False
2,recplot,0,0.40424937098126923,0.35506425592485635,87,0,0,True
3,recplot,0,0.0,0.18079157982441144,87,0,0,True
4,recplot,0,0.1513135252953998,0.19176689420198578,87,0,0,True
5,recplot,0,0.4778643918223268,0.4445250619439978,87,0,0,True
6,recplot,0,0.0,0.15392944501907396,87,0,0,True
7,recplot,0,0.6179268096082541,0.4858346095999339,87,0,0,True
8,recplot,0,0.03774170199565712,0.19984904600393077,87,0,0,True
9,recplot,0,0.0,0.20996494531170612,87,0,0,True
10,recplot,0,0.2109073359073359,0.2679030509092863,87,0,0,True
11,recplot,0,0.4292224437482199,0.35828000147408656,87,0,0,True
12,recplot,0,0.0,0.23386631467001412,87,0,0,True
13,recplot,0,0.0,0.2899760468851153,87,0,0,True
14,recplot,0,0.09241319255469685,0.2649589803681451,87,0,0,True
15,recplot,0,0.2514321295143213,0.4500135832121815,87,0,0,True
16,recplot,0,0.0,0.2993200034886482,87,0,0,True
17,recplot,0,0.0,0.39349815642883984,87,0,0,True
18,recplot,0,0.09767034890079843,0.41479168766879454,87,0,0,True
