sample,tipo_representacao,target_class,iou_top_k,ssim,seed,y_true,y_pred,acerto_ensemble
2,orig,0,0.016406724731618392,0.3206213983206053,42,0,0,True
3,orig,0,0.02848944455831113,0.3291072223819919,42,0,0,True
4,orig,0,0.3617627118644068,0.35099930994595746,42,0,0,True
5,orig,0,0.20596010574381157,0.4784270538618647,42,0,0,True
6,orig,0,0.5564516129032258,0.5632821790249487,42,0,0,True
7,orig,0,0.15688760806916427,0.39955103111226553,42,0,0,True
8,orig,0,0.0684552326200362,0.40476055479539486,42,0,0,True
9,orig,0,0.0,0.22263385018453416,42,0,0,True
10,orig,0,0.20407918416316737,0.3410097404516874,42,0,0,True
11,orig,0,0.0,0.22629907174529398,42,0,0,True
12,orig,0,0.0,0.23191127341061,42,0,0,True
13,orig,0,0.010166079516859588,0.2659137851496255,42,0,0,True
14,orig,0,0.0,0.13822611844247742,42,0,0,True
15,orig,0,0.0,0.2762444148599833,42,0,0,True
16,orig,0,0.02064476761924133,0.3815251436136934,42,0,0,True
17,orig,0,0.0,0.15641257146906967,42,0,1,False
18,orig,0,0.0,0.221901988018575,42,0,0,True
19,orig,0,0.06279783966959653,0.37581187317152764,42,0,0,True
0,orig,0,0.15038972948188903,0.386633411604327,65,0,0,True
1,orig,0,0.0,0.3348978064250954,65,0,0,True
2,orig,0,0.0,0.2930073091375084,65,0,0,True
3,orig,0,0.07302469795787447,0.33583171951892005,65,0,0,True
4,orig,0,0.4219325587985265,0.5506163250200756,65,0,0,True
5,orig,0,0.16440422322775264,0.49986067119282024,65,0,0,True
6,orig,0,0.6422844051710032,0.5004786888358098,65,0,0,True
7,orig,0,0.13426763110307413,0.3557851478683671,65,0,0,True
8,orig,0,0.00039872408293460925,0.32647647016924436,65,0,0,True
9,orig,0,0.0,0.2206330158145872,65,0,0,True
10,orig,0,0.11251524221261501,0.35151706767560875,65,0,0,True
11,orig,0,0.1158550144540805,0.27614825542673294,65,0,0,True
12,orig,0,0.0,0.2517679487583671,65,0,0,True
13,orig,0,0.03634861627426683,0.3549243549072943,65,0,0,True
14,orig,0,0.20076573342905002,0.29939107124798725,65,0,0,True
15,orig,0,0.0,0.20343219882578092,65,0,0,True
16,orig,0,0.15935841218555274,0.4197796786178006,65,0,0,True
17,orig,0,0.0,0.2718481545869307,65,0,0,True
18,orig,0,0.0,0.2867741513392429,65,0,0,True
19,orig,0,0.0740582191780822,0.39375141674312014,65,0,0,True
0,orig,0,0.2203307392996109,0.4571280730001586,87,0,0,True
1,orig,0,0.042913549459684126,0.25653452363358914,87,0,0,True
2,orig,0,0.014659791729855425,0.42845701133110775,87,0,0,True
3,orig,0,0.1805669921185743,0.31584045827460205,87,0,0,True
4,orig,0,0.3349295025272679,0.4569248999149381,87,0,0,True
5,orig,0,0.053427101920856514,0.3140459048939496,87,0,0,True
6,orig,0,0.5017207840790064,0.6841255921397171,87,0,0,True
7,orig,0,0.0,0.4169425844604248,87,0,0,True
8,orig,0,0.2036459582633725,0.4809291884380557,87,0,0,True
9,orig,0,0.0,0.2901151835152405,87,0,0,True
10,orig,0,0.2129562484892434,0.5136154515615922,87,0,0,True
11,orig,0,0.025546699366441855,0.3867974490366797,87,0,0,True
12,orig,0,0.0,0.39156697873262947,87,0,0,True
13,orig,0,0.019090170593013808,0.3334460691910617,87,0,0,True
