seed,banda,queda_prob,sample,target_class
42,Minkowski (G),0.003855466842651367,5,0
42,Minkowski (H),0.011718153953552246,5,0
42,Euclidiana (P),0.006675243377685547,5,0
42,Euclidiana (G),0.010971009731292725,5,0
42,Euclidiana (H),-0.007522642612457275,5,0
42,Manhattan (P),-0.0019755959510803223,5,0
42,Manhattan (G),0.00011652708053588867,5,0
42,Manhattan (H),-0.0006809830665588379,5,0
65,Minkowski (P),-0.006215214729309082,5,0
65,Minkowski (G),0.013570427894592285,5,0
65,Minkowski (H),0.0032629966735839844,5,0
65,Euclidiana (P),0.0647205114364624,5,0
65,Euclidiana (G),0.016259491443634033,5,0
65,Euclidiana (H),-0.007592499256134033,5,0
65,Manhattan (P),0.007667481899261475,5,0
65,Manhattan (G),-0.013805568218231201,5,0
65,Manhattan (H),-0.0054985880851745605,5,0
87,Minkowski (P),-0.04169166088104248,5,0
87,Minkowski (G),-0.006034433841705322,5,0
87,Minkowski (H),0.003390371799468994,5,0
87,Euclidiana (P),0.029776334762573242,5,0
87,Euclidiana (G),-0.000414431095123291,5,0
87,Euclidiana (H),-0.030655264854431152,5,0
87,Manhattan (P),-0.004619479179382324,5,0
87,Manhattan (G),-0.001784205436706543,5,0
87,Manhattan (H),0.005331933498382568,5,0
93,Minkowski (P),0.0033631324768066406,5,0
93,Minkowski (G),-0.0020399093627929688,5,0
93,Minkowski (H),0.006155729293823242,5,0
93,Euclidiana (P),0.010886073112487793,5,0
93,Euclidiana (G),0.013515293598175049,5,0
93,Euclidiana (H),0.0027424097061157227,5,0
93,Manhattan (P),0.0015154480934143066,5,0
93,Manhattan (G),-8.946657180786133e-05,5,0
93,Manhattan (H),-0.00016045570373535156,5,0
107,Minkowski (P),0.0016801953315734863,5,0
107,Minkowski (G),-0.0012300610542297363,5,0
107,Minkowski (H),-0.006888210773468018,5,0
107,Euclidiana (P),0.027258634567260742,5,0
107,Euclidiana (G),0.007510185241699219,5,0
107,Euclidiana (H),-0.005081653594970703,5,0
107,Manhattan (P),-0.0005631446838378906,5,0
107,Manhattan (G),0.0007153153419494629,5,0
107,Manhattan (H),-0.00031870603561401367,5,0
121,Minkowski (P),0.024404287338256836,5,0
121,Minkowski (G),-0.003050088882446289,5,0
121,Minkowski (H),0.014968454837799072,5,0
121,Euclidiana (P),0.045140206813812256,5,0
121,Euclidiana (G),0.01896500587463379,5,0
121,Euclidiana (H),-0.0012559294700622559,5,0
121,Manhattan (P),0.0012952089309692383,5,0
121,Manhattan (G),0.0003680586814880371,5,0
121,Manhattan (H),0.0022777915000915527,5,0
