seed,branch,amostra,metrica,valor
7,mobilenet_recplot,26,faithfulness,0.358797162771225
7,mobilenet_recplot,26,robustness,1.3953149318695068
7,mobilenet_recplot,26,complexity,0.3992482199553129
7,mobilenet_recplot,27,faithfulness,-0.19805818796157837
7,mobilenet_recplot,27,robustness,1.8587032556533813
7,mobilenet_recplot,27,complexity,0.4368656848297561
7,mobilenet_recplot,28,faithfulness,0.35331740975379944
7,mobilenet_recplot,28,robustness,3.060652494430542
7,mobilenet_recplot,28,complexity,0.4041554859540823
7,mobilenet_recplot,29,faithfulness,-0.031810663640499115
7,mobilenet_recplot,29,robustness,7.280651092529297
7,mobilenet_recplot,29,complexity,0.32581769092862545
7,mobilenet_recplot,30,faithfulness,0.19861556589603424
7,mobilenet_recplot,30,robustness,3.2620208263397217
7,mobilenet_recplot,30,complexity,0.5145858632487059
7,mobilenet_recplot,31,faithfulness,0.0756610855460167
7,mobilenet_recplot,31,robustness,2.000065326690674
7,mobilenet_recplot,31,complexity,0.4336889160936345
7,mobilenet_recplot,32,faithfulness,0.4004226326942444
7,mobilenet_recplot,32,robustness,1.1450024843215942
7,mobilenet_recplot,32,complexity,0.4591276252144095
7,mobilenet_recplot,33,faithfulness,-0.07355892658233643
7,mobilenet_recplot,33,robustness,1.5413533449172974
7,mobilenet_recplot,33,complexity,0.39563181213553766
7,mobilenet_recplot,34,faithfulness,0.040426794439554214
7,mobilenet_recplot,34,robustness,1.4360036849975586
7,mobilenet_recplot,34,complexity,0.5487336681170916
7,mobilenet_recplot,35,faithfulness,-0.2499590963125229
7,mobilenet_recplot,35,robustness,1.4088287353515625
7,mobilenet_recplot,35,complexity,0.4212208775238648
7,mobilenet_recplot,36,faithfulness,0.1142706498503685
7,mobilenet_recplot,36,robustness,1.733361840248108
7,mobilenet_recplot,36,complexity,0.4201096536685854
7,mobilenet_recplot,37,faithfulness,-0.026802003383636475
7,mobilenet_recplot,37,robustness,1.8951325416564941
7,mobilenet_recplot,37,complexity,0.43541508288187464
7,mobilenet_recplot,38,faithfulness,0.29861384630203247
7,mobilenet_recplot,38,robustness,2.4881527423858643
7,mobilenet_recplot,38,complexity,0.41412032862938697
7,mobilenet_recplot,39,faithfulness,-0.03709409013390541
7,mobilenet_recplot,39,robustness,3.0237271785736084
7,mobilenet_recplot,39,complexity,0.4479955284972
7,mobilenet_recplot,40,faithfulness,0.08443781733512878
7,mobilenet_recplot,40,robustness,1.6446967124938965
